6.747126,12.428571,1
6.690377,14.058824,1
7.077922,9.625,1
6.632813,13.473684,1
6.984615,17.727273,1
6.883721,19.846154,1
7.933333,6.666667,1
7.410072,15.444444,1
8.326531,6.125,1
7.045822,16.863636,1
7.349558,9.04,1
6.64,8.333333,1
7.570093,17.833333,1
7.233677,18.1875,1
6.807692,20.8,1
6.872549,12.75,1
6.720812,21.888889,1
4.871795,5.571429,1
7.612766,13.823529,1
6.884817,19.1,1
7.55102,28,1
6.827778,20,1
7.02439,5.857143,1
8.555556,6,1
7.292683,18.222222,1
7.041916,12.846154,1
6.464286,9.333333,1
6.316176,15.111111,1
7.18705,21.384615,1
7.873418,6.583333,1
6.589744,16.25,1
6.669811,15.142857,1
6.655022,22.9,1
6.725564,20.461538,1
7.680511,14.227273,1
4.830986,6.454545,1
8.465116,6.142857,1
8.207692,13,1
6.473118,6.2,1
7.245283,4.818182,1
7.244275,13.1,1
6.816514,16.769231,1
7.257962,13.083333,1
7.448276,4.461538,1
6.704545,18.857143,1
6.807927,23.428571,1
7.322485,14.083333,1
6.916667,8,1
4.933333,5,1
6.708487,16.9375,1
7.31746,6.3,1
7.232044,21.294118,1
6.835443,11.285714,1
7.371681,22.6,1
7.123457,6.230769,1
6.609756,8.2,1
6.455,22.222222,1
6.931464,18.882353,1
7.215686,12,1
5.828571,5,1
8.054348,13.142857,1
7.589958,17.071429,1
8,4,1
7.054878,18.222222,1
6.849206,18,1
6.444444,18,1
7.846512,17.916667,1
7.19403,19.142857,1
6.852941,19.428571,1
7.282609,23,1
7.163043,16.727273,1
7.796296,15.428571,1
7.257576,5.5,1
6.976471,18.888889,1
6.730392,18.545455,1
7.081081,4.625,1
7.897727,14.666667,1
6.486692,15.470588,1
6.761538,21.666667,1
6.85,14,1
7.669725,12.111111,1
6.182482,17.125,1
7.882629,21.3,1
7.086957,15.333333,1
6.4375,13.714286,1
6.7,10.833333,1
7.333333,19.333333,1
7.113402,19.4,1
8.282609,6.571429,1
7.555556,6.428571,1
7.168675,13.833333,1
7.033898,14.75,1
6.975207,17.285714,1
7.804348,5.111111,1
6.827869,17.428571,1
7.318519,19.285714,1
6.99187,11.181818,2
8.593407,7.28,2
7.363095,15.272727,2
7.598684,7.238095,2
7.147059,19.428571,2
7.124424,24.111111,2
7.36,16.666667,2
7.180505,12.590909,2
7.335079,23.875,2
7.285714,17,2
6.366492,21.222222,2
7.126168,13.375,2
7.425101,13.722222,2
7.282051,24.818182,2
6.962865,17.952381,2
6.435185,18,2
7.003546,21.692308,2
7.430723,25.538462,2
8.019048,21,2
6.596939,17.818182,2
6.889423,7.172414,2
8.043103,8.923077,2
7.143678,17.4,2
7,17.111111,2
7.152778,16.941176,2
7.118881,21.45,2
6.968153,16.526316,2
6.887399,17.761905,2
7.551724,16.789474,2
7.420886,16.631579,2
7.348018,9.08,2
6.975124,16.75,2
7.550725,17.25,2
7.135385,20.3125,2
7.143519,16,2
7.125475,17.533333,2
6.304511,24.181818,2
7.440922,19.277778,2
7.331579,13.571429,2
7.237226,22.833333,2
7.664063,18.285714,2
6.862974,21.4375,2
7.064103,18.571429,2
7.242775,15.727273,2
6.772664,21.088235,2
7.283401,15.4375,2
6.594796,16.8125,2
7.657627,21.071429,2
6.162162,16.444444,2
7.154185,16.214286,2
7.486726,18.833333,2
7.185,9.52381,2
6.861878,16.454545,2
7.965035,6.809524,2
6.913978,19.076923,2
7.525862,20.173913,2
6.919003,24.692308,2
7.26087,14.636364,2
6.339934,16.833333,2
7.561321,21.2,2
7.292105,23.75,2
6.785714,17.684211,2
6.96,21.875,2
6.761671,23.941176,2
7.027397,16.222222,2
6.28692,16.928571,2
7.184615,18.571429,2
6.77459,16.266667,2
6.799517,18.818182,2
7.176871,13.363636,2
7.018248,14.421053,2
7.264286,15.555556,2
6.64539,19.227273,2
7.756881,16.769231,2
6.725806,6.888889,2
7.103139,22.3,2
7.33945,15.571429,2
7.43,14.285714,2
6.785714,5.25,2
6.277551,17.5,2
6.305556,16.363636,2
7.304348,12.545455,2
6.876448,18.5,2
7.294118,13.909091,2
7.410112,7.73913,2
7.962025,7.9,2
7.151724,15.263158,2
7.146341,18.636364,2
7.563636,21.153846,2
7.760417,14.769231,2
7.577947,15.470588,2
7.078853,17.4375,2
7.124138,22.307692,2
7.688172,5.470588,2
6.602564,19.5,2
6.807882,15.615385,2
6.515152,19.8,2
7.535117,19.933333,2
7.149206,18.529412,2
7.670782,20.25,2
7.263492,24.230769,2
5.922535,14.2,2
6.451064,9.4,2
7.135135,20.555556,2
8.114537,20.636364,2
7.426606,24.222222,2
8.767442,7.588235,2
7.773585,6.625,2
7.529221,17.111111,2
6.599237,13.789474,2
6.822785,20.789474,3
6.848485,8.25,3
7.73913,20.909091,3
7.105422,27.666667,3
7.128668,22.15,3
6.64881,21,3
8.109677,20.666667,3
8.098667,19.736842,3
7.314754,23.461538,3
7.187908,22.666667,3
7.172297,21.142857,3
7.36876,16.342105,3
7.343511,24.5625,3
7.212291,19.178571,3
6.936306,24.153846,3
6.686825,19.291667,3
6.992172,25.55,3
7.222857,12.5,3
6.916515,17.774194,3
7.669675,21.307692,3
7.398892,21.235294,3
7.181818,22,3
6.843575,15.565217,3
7.090652,15.347826,3
6.67507,25.5,3
6.677778,17.142857,3
7.002874,24.857143,3
7.270732,19.52381,3
7.378619,23.631579,3
7.489316,26,3
6.901587,22.5,3
7.679089,18.576923,3
7.086743,24.44,3
7.612159,22.714286,3
7.712468,21.833333,3
6.762784,26.074074,3
7.221239,16.142857,3
7.226629,22.0625,3
6.694051,24.344828,3
8.247465,15.40625,3
7.084783,23,3
7.293103,21.090909,3
7.039216,22.95,3
6.75,21.846154,3
6.977459,23.238095,3
6.622081,21.409091,3
6.996283,31.647059,3
7.411881,16.833333,3
7.33815,21.625,3
7.04491,22.266667,3
6.882927,21.964286,3
6.869281,18.36,3
6.515707,19.1,3
7.840314,21.222222,3
7.514423,23.111111,3
7.049632,18.133333,3
7.118976,27.666667,3
7.055556,13.764706,3
7.103687,18.083333,3
7.294479,17.157895,3
6.935252,18.954545,3
7.087898,17.840909,3
6.924528,23.1875,3
6.916825,22.5,3
7.426829,8.631579,3
6.809524,31.5,3
6.706444,17.458333,3
8.236842,22.166667,3
7.088362,23.2,3
6.640199,23.705882,3
6.881148,15.25,3
6.868571,23.333333,3
7.427778,10.588235,3
7.358974,18.352941,3
7.835735,24.785714,3
7.683206,20.153846,3
7.025547,17.125,3
6.967619,29.166667,3
7.173442,18.45,3
7.452381,19.6,3
6.708502,13.722222,3
7.200477,27.933333,3
7.077181,18.625,3
7.312727,21.153846,3
7.033449,26.272727,3
7.189474,25.909091,3
7.41688,23,3
7.426282,15.6,3
7.114983,20.5,3
7.158038,28.230769,3
7.139319,20.1875,3
7.554585,20.818182,3
7.239224,17.846154,3
7.422713,26.416667,3
7.601732,19.25,3
7.053571,17.818182,3
7.261072,18.652174,3
7.046948,22.421053,3
7.819005,20.090909,3
7.668919,21.142857,3
7.043478,20.294118,3
6.774403,24.263158,3
6.883152,21.647059,3
6.945679,40.5,3
7.421182,25.375,3
7.614706,20,3
6.634249,17.518519,4
7.146552,20.470588,4
7.32043,22.142857,4
7.192412,18.45,4
7.725338,27.210526,4
7.419786,19.684211,4
7.562887,23.095238,4
7.526639,19.52,4
7.279817,29.066667,4
6.976143,23.952381,4
7.43594,22.259259,4
6.914601,22.6875,4
7.767241,26.769231,4
6.930163,22.433333,4
7.164352,30.857143,4
7.43705,20.592593,4
7,27.214286,4
7.772824,19.625,4
7.401734,27.68,4
7.357553,22.73913,4
7.293907,27,4
7.052227,19.147059,4
7.446404,23.774194,4
7.111507,21.615385,4
6.984,26.315789,4
6.641706,24.534884,4
7.486928,32.210526,4
7.38966,23.142857,4
7.05042,19.833333,4
6.785938,16.842105,4
7.425903,24.333333,4
7.686594,25.090909,4
6.635704,16.404762,4
7.391937,29.766667,4
7.498436,17.759259,4
7.06184,20.71875,4
7.561697,25.096774,4
7.091339,24.423077,4
6.840647,30.928571,4
7.459667,22.314286,4
7.059392,25.857143,4
7.438679,19.272727,4
7.601342,18.625,4
6.73947,20.03125,4
6.423767,15.928571,4
7.129522,12.984848,4
7.129477,20.166667,4
7.476346,26.652174,4
7.108333,20.869565,4
6.97541,21.785714,4
6.98806,23.928571,4
7.23646,16.106383,4
7.343313,20.04,4
7.203579,22.35,4
7.208955,22.333333,4
7.374113,35.25,4
6.808108,19.473684,4
7.236697,27.25,4
7.247557,24.56,4
6.990323,28.181818,4
7.172945,22.461538,4
6.972356,20.8,4
7.020795,28.684211,4
7.276134,21.125,4
7.173522,27.785714,4
7.045358,26.12963,4
7.19898,20,4
6.860037,24.681818,4
7.033937,19.217391,4
7.375594,25.24,4
7.232811,30.703704,4
7.295455,28.387097,4
7.245614,28.5,4
7.932171,32.25,4
7.888325,9.380952,4
6.904441,19.051282,4
6.877612,20.9375,4
7.136622,20.269231,4
7.100559,12.785714,4
7.240741,24.75,4
7.599398,23.714286,4
7.614943,24.857143,4
7.56338,7.888889,4
6.90593,15.774194,4
7.211538,23.636364,4
7.180412,25.866667,4
7.583333,9,4
7.561024,23.090909,4
7.36063,30.238095,4
7.258446,26.909091,4
7.322105,25,4
7.692982,7.6,4
7.237647,25,4
7.222906,29,4
7.32783,21.74359,4
6.695024,18.878788,4
7.377358,16.736842,4
7.594533,19.954545,4
7.413743,21.375,4
6.780198,31.5625,4
7.20191,146.6,4
7.379786,27.208333,4
7.393298,28.35,4
7.287004,20.518519,4
6.911523,21.130435,4
7.138564,28.52381,4
7.397394,19.1875,4
7.298507,23.45,4
8.066372,20.545455,5
7.470049,24.894737,5
7.319337,22.625,5
6.985274,20.75,5
6.975845,27.6,5
7.211783,17.444444,5
7.134897,24.357143,5
6.977089,27.481481,5
7.14557,21.793103,5
7.448953,22.470588,5
7.455635,17.375,5
7.371717,27.5,5
7.19898,22.272727,5
7.151917,21.1875,5
6.921739,23,5
6.884892,34.75,5
7.381381,23.785714,5
7.239458,49.185185,5
7.012658,18.96,5
7.281314,23.190476,5
7.134571,23.944444,5
7.44734,27.088235,5
7.761803,39.659574,5
7.827778,28.421053,5
7.151304,19.827586,5
7.172779,24.54,5
6.964986,25.5,5
7.008138,25.868421,5
7.091884,19.205882,5
7.135404,26.833333,5
6.901586,18.643478,5
7.140436,22.944444,5
6.96338,27.307692,5
7.42437,26.444444,5
7.374628,21.934783,5
7.723949,24.863636,5
7.004686,17.491803,5
7.1875,20.923077,5
7.220395,19.612903,5
7.112263,23.16,5
7.866667,6.206897,5
7.122581,23.484848,5
7.650127,24.5625,5
7.833333,24,5
7.403756,20.480769,5
7.260647,25.521739,5
7.254593,23.090909,5
7.468849,19.729167,5
7.11194,22.333333,5
7.112282,25.670588,5
7.29703,18.9375,5
7.347826,20.535714,5
7.125581,20.47619,5
6.843821,24.886792,5
7.211991,23.948718,5
6.789072,21.861111,5
6.916784,15.413043,5
7.358268,16.387097,5
7.24928,28.326531,5
6.987516,19.536585,5
7.178571,17.684211,5
7.175284,24.030303,5
6.499112,8.15942,5
7.249501,22.772727,5
6.873894,22.6,5
7.536356,22.921569,5
7.169275,23.433333,5
7.656676,8.340909,5
7.179975,32.875,5
6.953823,22.886364,5
6.833744,23.536232,5
7.332461,23.875,5
7.297038,28.386364,5
7.587258,38,5
6.914063,12.190476,5
6.857651,23.416667,5
7.118081,18.477273,5
7.187933,24.071429,5
7.719844,12.238095,5
6.566781,20.137931,5
6.997965,22.860465,5
7.309144,25.518519,5
6.909539,27.636364,5
7.17175,18.323529,5
6.815287,21.805556,5
6.983051,28.095238,5
7.299505,19.707317,5
7.063932,24.382353,5
7.535014,27.461538,5
7.987705,7.393939,5
7.351648,26.962963,5
7.212121,17.53125,5
7.22549,29.142857,5
7.214966,20.416667,5
7.015366,24.171429,5
7.059683,29.321429,5
7.417293,10.64,5
7.283077,25,5
7.050941,24.405405,5
7.278249,27.230769,5
7.169029,23.512821,5
6.799213,33.866667,5
7.111336,26.702703,5
7.693309,26.9,5
7.432099,16.875,5
6.988861,27.862069,5
6.937117,21.733333,5
7.166453,26.931034,5
7.4426,25.821429,5
7.134943,26.074074,5
7.735211,24.482759,5
7.096692,21.243243,5
6.812016,23.454545,5
6.620998,38.371429,6
7.122078,22,6
7.311348,33.258065,6
7.003505,19.906977,6
7.494675,25.606061,6
6.725652,29.16,6
7.073239,29.583333,6
6.894373,20.26,6
7.092421,16.393939,6
7.478873,26.625,6
7.287971,31.653846,6
6.920147,24.666667,6
7.398981,28.047619,6
7.259892,25.272727,6
7.1643,23.47619,6
7.106322,19.605634,6
6.922977,27.357143,6
7.217189,24.6,6
6.586047,7.166667,6
6.827035,22.933333,6
7.048945,24.206522,6
7.409804,20.4,6
7.25,23.428571,6
7.723577,24.6,6
7.200758,20.842105,6
7.239203,26.403509,6
7.414115,18.775,6
7.149446,21.254902,6
7.557452,24.416667,6
7,18.297297,6
7.462879,26.254237,6
7.266504,21.526316,6
7.042082,17.037736,6
6.690047,15.289855,6
7.368132,19.675676,6
7.679245,10.765625,6
7.474592,24.488889,6
7.265896,24.714286,6
7.611828,27.352941,6
6.99247,19.529412,6
7.048535,22.75,6
7.337323,26.257143,6
7.115523,24.622222,6
7.669031,23.5,6
7.172786,21.703125,6
7.307425,19.213333,6
7.424191,19.566667,6
7.290576,23.875,6
7.371034,21.969697,6
7.347759,25.88,6
6.954918,24.4,6
6.93439,28.557895,6
7.205128,21.666667,6
7.27729,21.540541,6
7.479747,28.214286,6
7.388708,26.314286,6
7.03751,29.833333,6
7.092541,24.965517,6
7.170543,26.875,6
7.171975,22.428571,6
6.802139,20.777778,6
7.067304,30.175258,6
6.99823,18.833333,6
8.168874,8.628571,6
7.306349,42,6
7.037338,22.814815,6
7.419837,19.891892,6
6.873282,23.392857,6
7.133846,25,6
7.7625,6.4,6
7.67126,28.222222,6
7.454039,19.944444,6
7.761571,33.952381,6
7.091613,21.527778,6
6.831707,22.777778,6
7.548931,21.682927,6
7.492857,23.333333,6
6.755459,34.35,6
7.536896,21.833333,6
6.973529,22.666667,6
7.486957,24.210526,6
7.2979,28.222222,6
7.028659,17.634409,6
7.954606,24.966667,6
7.486443,27.26087,6
6.754808,26.83871,6
7.092705,22.689655,6
6.914659,22.636364,6
7.016194,23.52381,6
7.013834,31.625,6
7.358491,26.5,6
7.355742,23.032258,6
7.084352,17.041667,6
6.790458,27.410256,6
7.017564,34.16,6
7.341784,26.625,6
7.451338,24.909091,6
7.417465,26.083333,6
6.967033,23.333333,6
7.740741,17.55,6
7.324663,28.054054,6
7.30423,28.487179,6
7.373793,29,6
6.998821,24.228571,6
